merchant_id,usuario,ciudad,tipo_negocio,cantidad_dinero_usd,latitud,longitud,meses_en_deuna,num_quejas,nivel_deuna,tiene_tarjeta,tipo_tarjeta,miembro_activo,edad,txn_count_last30,txn_count_last90,total_volume_last30,total_volume_last90,avg_ticket_last30,avg_ticket_last90,days_since_last_txn,active_days_last30,volume_trend,frequency_trend,consecutive_inactive_days,months_below_avg,peak_to_current_ratio,ief,segmento_riesgo,pct_jovenes_sector,edad_mediana_sector,densidad_poblacional,potencial_digital_sector,txn_vs_potencial_sector,cac,costo_mantenimiento_mensual,revenue_mensual,meses_recuperar_cac,ltv_estimado,roi_retencion,churned_next30
MER1846,Isabel Jiménez,Ambato,Construcción / Ferretería,524.44,-1.206053,-78.615058,5,1,Bronce,1,American Express,1,25,9,23,767.34,1273.51,85.26,55.37,5,19,-16.36,0.79,3,2,0.69,0.3329,Bajo,0.545,39,Alta,0.954,0.786,27.27,9.31,9.21,3.0,174.99,5.393,1
MER1847,Daniela Jiménez,Quito,Belleza / Estética,533.08,-0.228726,-78.515786,1,2,Bronce,1,Visa,1,45,10,45,295.9,558.9,29.59,12.42,5,14,-14.21,17.22,3,1,0.82,0.191,Bajo,0.441,38,Media,0.679,1.227,91.14,9.17,3.55,25.7,81.65,0.594,0
MER1848,Carolina Paredes,Riobamba,Salud / Farmacia,781.32,-1.656441,-78.606039,2,1,Bronce,1,Visa,0,20,7,43,906.15,3494.61,129.45,81.27,5,17,-11.76,-11.53,8,1,0.8,0.2495,Bajo,0.316,24,Media,0.529,1.103,97.7,15.37,10.87,9.0,239.14,1.976,0
MER1849,Sandra González,Portoviejo,Transporte,393.16,-1.018633,-80.495146,1,0,Bronce,1,Mastercard,1,29,7,38,450.45,1188.64,64.35,31.28,1,14,5.47,-5.19,1,1,0.81,0.1763,Bajo,0.428,37,Alta,0.814,0.717,72.59,2.8,5.41,13.4,124.43,1.598,0
MER1850,Natalia Guerrero,Latacunga,Supermercado / Abarrotes,962.04,-0.920095,-78.664852,3,0,Bronce,1,Mastercard,1,44,11,53,1065.13,1868.25,96.83,35.25,3,14,-16.57,-12.88,0,0,1.04,0.1681,Bajo,0.348,35,Media,0.568,1.614,49.06,0.52,12.78,3.8,268.38,5.439,0
MER1851,Carmen Ramírez,Quito,Tecnología,3973.79,-0.273099,-78.565472,7,3,Silver,1,Mastercard,1,44,30,80,3792.3,13382.4,126.41,167.28,0,17,-21.58,2.55,0,0,0.65,0.1935,Bajo,0.584,32,Baja,0.761,1.126,119.93,17.38,45.51,2.6,773.67,6.016,0
MER1852,Natalia Vega,Machala,Educación,866.76,-3.268946,-79.962447,28,1,Bronce,1,American Express,1,48,14,35,559.02,2481.85,39.93,70.91,4,12,-2.67,-18.77,3,0,1.02,0.1236,Bajo,0.272,27,Media,0.476,2.451,62.51,9.06,6.71,9.3,6.71,-0.327,0
MER1853,Jorge Guerrero,Ambato,Educación,6317.58,-1.215488,-78.597093,25,0,Gold,1,Visa,1,32,70,245,7118.3,17691.45,101.69,72.21,1,21,-13.05,-14.46,0,0,1.32,0.0562,Bajo,0.232,31,Alta,0.578,1.514,330.31,53.78,85.42,3.9,85.42,-0.23,0
MER1854,Felipe Rodríguez,Cuenca,Transporte,289.49,-2.87051,-78.995131,10,0,Bronce,1,Mastercard,1,25,4,41,316.84,205.0,79.21,5.0,2,14,-40.17,-13.15,1,0,0.91,0.1475,Bajo,0.423,40,Media,0.658,0.507,75.81,7.07,3.8,20.0,53.2,0.422,0
MER1855,Miguel Ortiz,Guayaquil,Supermercado / Abarrotes,2556.36,-2.157048,-79.908646,9,0,Silver,1,Mastercard,1,33,33,116,2387.22,6975.08,72.34,60.13,5,16,-1.53,7.61,2,2,0.91,0.2069,Bajo,0.37,34,Media,0.594,1.587,104.19,30.11,28.65,3.6,429.75,3.258,0
MER1856,Eduardo Flores,Portoviejo,Construcción / Ferretería,2640.83,-1.007535,-80.438051,19,0,Silver,1,Visa,1,30,32,113,4339.2,9666.02,135.6,85.54,6,27,-16.06,-8.03,4,0,0.74,0.2652,Bajo,0.508,29,Media,0.76,1.203,111.02,16.21,52.07,2.1,260.35,1.907,0
MER1857,Juan Medina,Loja,Salud / Farmacia,1272.18,-3.945487,-79.162975,2,1,Bronce,1,Visa,1,20,5,32,1288.8,2781.44,257.76,86.92,0,20,-1.22,-37.55,0,0,0.61,0.3876,Bajo,0.331,31,Alta,0.697,0.598,47.64,0.43,15.47,3.1,340.34,7.117,0
MER1858,Valeria Flores,Loja,Restaurante / Comida,2480.16,-4.039863,-79.168475,15,1,Silver,0,Ninguna,1,36,26,104,2168.4,7753.2,83.4,74.55,5,16,-32.63,-29.09,2,0,0.88,0.2293,Bajo,0.394,30,Media,0.623,1.192,125.24,24.53,26.02,4.8,234.18,1.282,1
MER1859,Rosa Martínez,Guayaquil,Salud / Farmacia,894.71,-2.201093,-79.893048,1,0,Bronce,0,Ninguna,1,37,9,19,1042.92,2153.08,115.88,113.32,10,9,5.37,-11.27,9,0,0.62,0.2339,Medio,0.24,29,Media,0.438,1.712,33.49,7.24,12.52,2.7,287.96,7.95,0
MER1860,Carolina Flores,Quito,Transporte,526.22,-0.232232,-78.490815,1,0,Bronce,0,Ninguna,1,57,5,22,536.4,1032.46,107.28,46.93,13,9,-37.96,-20.73,2,1,0.54,0.4399,Medio,0.431,33,Media,0.667,0.625,36.4,6.71,6.44,5.7,148.12,3.516,1
MER1861,Carlos Reyes,Guayaquil,Restaurante / Comida,1374.54,-2.200435,-79.906434,7,1,Bronce,1,Mastercard,0,41,11,24,1374.78,4247.52,124.98,176.98,11,14,-21.23,-26.4,8,5,0.46,0.6936,Medio,0.389,38,Alta,0.767,1.195,36.7,0.19,16.5,2.2,280.5,7.628,0
MER1862,Gabriela Suárez,Quito,Construcción / Ferretería,5033.79,-0.19004,-78.537605,16,1,Silver,1,Visa,0,36,24,99,5118.72,16985.43,213.28,171.57,5,20,-7.97,-13.07,2,1,0.59,0.3014,Bajo,0.368,29,Alta,0.742,0.924,120.21,26.84,61.42,2.0,491.36,3.418,0
MER1863,María Reyes,Quito,Salud / Farmacia,688.54,-0.228599,-78.550698,6,2,Bronce,1,Mastercard,1,38,9,32,549.54,2240.96,61.06,70.03,4,19,-26.04,-18.36,2,0,1.05,0.1861,Bajo,0.299,26,Media,0.509,1.473,9.03,11.29,6.59,1.4,118.62,9.385,0
MER1864,Marcos Herrera,Guayaquil,Salud / Farmacia,283.81,-2.234112,-79.920717,4,1,Bronce,0,Ninguna,1,23,9,36,441.09,1023.12,49.01,28.42,6,20,-25.9,-17.69,2,4,0.63,0.5227,Bajo,0.377,45,Alta,0.752,0.997,18.33,9.43,5.29,3.5,105.8,4.229,0
MER1865,Marcos Paredes,Ambato,Transporte,3837.96,-1.24525,-78.567749,9,2,Silver,1,Mastercard,1,53,27,110,2887.65,10307.0,106.95,93.7,4,25,-0.99,-19.32,0,0,0.81,0.2031,Bajo,0.291,32,Alta,0.649,1.189,157.07,27.27,34.65,4.5,519.75,2.788,0
MER1866,Isabel Aguirre,Santo Domingo,Supermercado / Abarrotes,290.51,-0.28403,-79.198707,2,1,Bronce,1,Mastercard,1,37,5,28,351.8,1493.8,70.36,53.35,2,24,-7.41,-22.44,0,0,0.52,0.3007,Bajo,0.319,37,Baja,0.443,0.941,78.19,1.85,4.22,18.5,92.84,1.116,0
MER1867,Gloria Rodríguez,Cuenca,Tecnología,3958.88,-2.885141,-79.031537,15,0,Silver,0,Ninguna,1,36,30,89,3918.9,12310.48,130.63,138.32,6,18,-24.26,-11.47,6,1,0.8,0.3048,Bajo,0.25,27,Media,0.45,1.905,185.93,23.53,47.03,4.0,423.27,1.897,0
MER1868,Beatriz Paredes,Portoviejo,Retail / Tienda,1111.81,-1.009875,-80.493849,33,1,Bronce,1,American Express,1,48,10,31,1196.8,2068.63,119.68,66.73,0,20,22.04,-4.98,0,1,0.74,0.2316,Bajo,0.429,41,Baja,0.575,1.449,12.76,7.18,14.36,0.9,14.36,-0.563,0
MER1869,Diego Rivera,Quito,Retail / Tienda,314.56,-0.231756,-78.530543,4,0,Bronce,1,American Express,1,43,11,39,326.26,195.0,29.66,5.0,6,20,-10.03,17.1,4,0,0.87,0.1321,Bajo,0.435,35,Alta,0.822,1.115,39.72,12.41,3.92,10.1,78.4,1.037,0
MER1870,Andrés Jiménez,Machala,Supermercado / Abarrotes,1661.14,-3.237701,-79.989753,12,0,Silver,1,Visa,1,36,30,109,2647.5,5775.91,88.25,52.99,4,15,8.32,-3.45,2,1,0.97,0.1492,Bajo,0.449,35,Alta,0.839,1.022,140.14,18.03,31.77,4.4,381.24,2.334,0
MER1871,Verónica Martínez,Machala,Construcción / Ferretería,769.36,-3.270914,-79.996612,1,1,Bronce,1,Mastercard,1,41,16,27,798.4,2779.92,49.9,102.96,6,27,-17.95,-22.79,3,1,0.74,0.353,Bajo,0.1,27,Alta,0.42,3.175,48.88,13.04,9.58,5.1,220.34,3.707,0
MER1872,Carlos González,Guayaquil,Tecnología,4831.51,-2.22773,-79.930801,7,0,Silver,0,Ninguna,1,47,20,89,4658.2,15690.7,232.91,176.3,1,14,-14.09,-7.83,0,2,1.0,0.245,Bajo,0.336,29,Baja,0.463,1.234,115.47,13.27,55.9,2.1,950.3,7.885,0
MER1873,Verónica Vega,Latacunga,Restaurante / Comida,1152.63,-0.938679,-78.613715,7,1,Bronce,1,Mastercard,0,32,12,36,1073.04,2824.2,89.42,78.45,4,16,-29.69,-8.09,3,2,0.7,0.4418,Bajo,0.425,26,Media,0.66,1.515,25.19,12.87,12.88,2.0,218.96,7.16,1
MER1874,María Díaz,Guayaquil,Tecnología,18974.02,-2.241159,-79.935815,26,1,Gold,1,Visa,1,42,73,229,19746.5,57270.61,270.5,250.09,1,26,1.49,-22.16,0,0,0.88,0.1786,Bajo,0.574,33,Media,0.839,1.088,322.54,52.64,236.96,1.4,236.96,0.245,0
MER1875,Roberto Alvarado,Guayaquil,Belleza / Estética,539.13,-2.176499,-79.855779,1,1,Bronce,1,Mastercard,1,39,10,32,401.3,932.48,40.13,29.14,2,12,-12.99,0.45,1,1,0.54,0.3008,Bajo,0.503,34,Alta,0.904,0.922,62.75,3.97,4.82,13.0,110.86,1.577,1
MER1876,José Guerrero,Quito,Construcción / Ferretería,563.07,-0.197924,-78.480107,5,0,Bronce,1,Mastercard,1,40,12,37,567.96,842.12,47.33,22.76,5,15,-6.4,-21.03,5,1,0.81,0.2559,Bajo,0.275,23,Media,0.48,2.083,3.73,16.9,6.82,0.5,129.58,21.147,0
MER1877,Felipe Mora,Riobamba,Restaurante / Comida,7.89,-1.633457,-78.653665,5,0,Bronce,0,Ninguna,0,30,3,28,15.0,140.0,5.0,5.0,8,8,-13.29,-50.91,5,1,0.6,0.4957,Medio,0.33,39,Alta,0.696,0.359,46.03,19.63,0.18,255.7,3.42,-1.205,1
MER1878,Patricia Jiménez,Riobamba,Belleza / Estética,4435.26,-1.618919,-78.6494,23,2,Silver,1,American Express,1,21,32,89,5583.36,10328.45,174.48,116.05,5,16,13.2,1.62,5,1,0.78,0.1439,Bajo,0.343,37,Alta,0.712,1.284,136.55,16.78,67.0,2.0,67.0,0.122,0
MER1879,Paola Rodríguez,Guayaquil,Retail / Tienda,463.45,-2.156939,-79.852687,8,3,Bronce,1,Diners Club,1,45,8,35,236.88,569.45,29.61,16.27,5,11,-16.0,-38.86,1,2,0.79,0.3983,Bajo,0.308,33,Alta,0.67,0.995,84.64,16.2,2.84,29.8,45.44,-0.037,1
MER1880,Sandra Paredes,Quito,Transporte,13592.68,-0.218529,-78.504878,33,0,Gold,1,Diners Club,0,52,58,245,13072.62,45584.7,225.39,186.06,2,14,4.71,-13.19,0,1,1.08,0.1234,Bajo,0.401,28,Alta,0.781,0.928,344.93,48.22,156.87,2.2,156.87,0.035,0
MER1881,Mónica Molina,Latacunga,Tecnología,1293.08,-0.885184,-78.574973,5,1,Bronce,1,Mastercard,1,37,7,37,1403.78,3129.46,200.54,84.58,2,21,-2.01,-15.49,1,1,0.63,0.302,Bajo,0.301,32,Alta,0.661,0.883,49.52,9.77,16.85,2.9,320.15,5.873,0
MER1882,Miguel Rodríguez,Babahoyo,Educación,17280.46,-1.842928,-79.544307,32,3,Gold,0,Ninguna,1,32,62,228,14663.62,45169.08,236.51,198.11,0,21,-51.17,-22.19,0,2,0.72,0.4194,Bajo,0.36,23,Media,0.582,1.332,332.69,57.8,175.96,1.9,175.96,0.008,1
MER1883,Cristian Ortiz,Manta,Transporte,16995.76,-1.008063,-80.711534,46,0,Gold,0,Ninguna,1,35,67,206,18635.38,48045.38,278.14,233.23,3,17,-12.78,-4.55,0,2,0.91,0.2641,Bajo,0.482,28,Alta,0.878,0.954,394.37,61.94,223.62,1.8,223.62,0.096,1
MER1884,Sandra Benítez,Machala,Transporte,1360.48,-3.243336,-79.981224,17,0,Bronce,0,Ninguna,1,21,1,23,1363.73,3985.9,1363.73,173.3,8,13,-12.38,17.77,7,3,0.53,0.3519,Medio,0.419,38,Media,0.653,0.128,62.53,10.1,16.36,3.8,114.52,1.347,0
MER1885,Ana Vargas,Guayaquil,Tecnología,4021.22,-2.216038,-79.925898,7,0,Silver,1,Visa,1,41,27,87,2859.3,14253.21,105.9,163.83,2,12,-8.94,2.69,2,0,0.85,0.1216,Bajo,0.521,35,Baja,0.685,1.126,69.14,27.4,34.31,2.0,583.27,7.247,0
MER1886,María Romero,Manta,Salud / Farmacia,941.03,-0.94167,-80.667955,2,0,Bronce,1,Visa,1,52,12,33,1534.68,3481.17,127.89,105.49,5,16,-12.31,27.6,1,2,1.04,0.1892,Bajo,0.686,26,Alta,1.0,1.0,41.11,13.48,18.42,2.2,405.24,8.874,0
MER1887,Gloria Reyes,Santo Domingo,Tecnología,1721.19,-0.265204,-79.181013,11,1,Silver,1,Mastercard,1,45,33,103,2319.57,1585.17,70.29,15.39,2,19,13.22,-11.58,0,1,1.14,0.1211,Bajo,0.481,26,Media,0.727,1.297,89.69,16.44,27.83,3.2,361.79,3.484,0
MER1888,Pedro Pérez,Loja,Tecnología,479.73,-4.031724,-79.24133,2,0,Bronce,1,Visa,1,25,6,31,592.5,304.73,98.75,9.83,1,15,-13.98,-16.4,0,2,0.69,0.39,Bajo,0.407,34,Alta,0.788,0.635,108.25,11.02,7.11,15.2,156.42,1.14,0
MER1889,Andrea Medina,Santo Domingo,Tecnología,916.11,-0.303456,-79.179231,1,3,Bronce,0,Ninguna,1,48,5,23,967.6,2151.88,193.52,93.56,6,15,-4.33,-16.53,0,1,0.61,0.3443,Medio,0.409,41,Alta,0.791,0.527,59.08,1.79,11.61,5.1,267.03,4.429,0
MER1890,Sandra Flores,Guayaquil,Tecnología,3321.5,-2.195489,-79.855727,7,0,Silver,1,Diners Club,0,55,22,83,3136.54,10964.3,142.57,132.1,8,20,-23.58,-25.83,5,1,0.95,0.2576,Bajo,0.566,40,Media,0.829,0.758,74.05,27.05,37.64,2.0,639.88,7.545,0
MER1891,Gabriela Reyes,Santo Domingo,Construcción / Ferretería,4779.45,-0.245144,-79.128241,46,0,Gold,1,Mastercard,1,21,86,268,4631.96,13568.84,53.86,50.63,5,25,21.84,-17.16,4,0,1.16,0.1362,Bajo,0.399,24,Alta,0.779,1.38,367.68,57.75,55.58,6.6,55.58,-0.32,0
MER1892,Marcos Torres,Manta,Salud / Farmacia,4499.39,-0.959978,-80.679896,24,0,Silver,0,Ninguna,1,49,28,108,4428.76,11408.04,158.17,105.63,5,25,7.63,13.14,3,0,0.79,0.1393,Bajo,0.286,28,Media,0.493,1.623,137.3,15.77,53.15,2.6,53.15,0.043,0
MER1893,Pedro Mora,Quito,Salud / Farmacia,599.19,-0.256869,-78.540048,5,0,Bronce,1,Mastercard,1,35,13,38,257.27,666.14,19.79,17.53,3,16,-14.21,-18.88,2,1,0.74,0.2728,Bajo,0.281,29,Alta,0.637,1.701,100.24,7.53,3.09,32.4,58.71,0.36,0
MER1894,Pedro Mendoza,Loja,Belleza / Estética,13967.04,-4.007304,-79.248043,25,0,Gold,1,Mastercard,1,35,96,229,12142.08,43594.73,126.48,190.37,2,24,-2.26,-10.69,2,0,0.8,0.2022,Bajo,0.35,37,Media,0.57,2.105,342.05,51.9,145.7,2.3,145.7,-0.029,0
MER1895,Pedro Chávez,Quito,Servicios Profesionales,695.54,-0.223344,-78.528321,1,1,Bronce,1,Diners Club,1,41,7,34,535.43,2142.68,76.49,63.02,7,13,-32.88,-20.01,4,1,0.51,0.3634,Bajo,0.376,37,Baja,0.511,1.142,81.51,3.43,6.43,12.7,147.89,1.688,1
MER1896,Ramón Rivera,Latacunga,Educación,826.6,-0.911103,-78.627796,3,0,Bronce,0,Ninguna,1,40,6,30,761.58,3144.9,126.93,104.83,5,11,-12.17,-18.57,2,3,0.74,0.408,Medio,0.351,33,Baja,0.481,1.04,25.09,9.64,9.14,2.7,191.94,6.497,1
MER1897,Luis Mora,Quito,Restaurante / Comida,776.94,-0.186808,-78.523543,1,2,Bronce,0,Ninguna,1,31,4,29,657.52,2241.99,164.38,77.31,18,13,-16.3,-6.53,9,1,0.67,0.3423,Medio,0.192,37,Alta,0.53,0.629,44.72,11.67,7.89,5.7,181.47,3.275,1
MER1898,Patricia Guerrero,Guayaquil,Servicios Profesionales,3118.54,-2.193023,-79.850941,11,0,Silver,0,Ninguna,1,52,18,92,2724.66,8330.6,151.37,90.55,14,11,-22.38,-8.45,9,0,0.65,0.2265,Bajo,0.235,43,Baja,0.342,1.504,79.49,7.45,32.7,2.4,425.1,5.067,0
MER1899,María Guerrero,Tulcán,Tecnología,333.57,0.774336,-77.742239,2,2,Bronce,1,Diners Club,1,60,6,22,233.94,1050.94,38.99,47.77,14,10,0.79,-13.64,5,2,0.76,0.2147,Bajo,0.375,30,Baja,0.51,0.98,90.72,3.33,2.81,32.3,61.82,0.571,1
MER1900,Sebastián Mendoza,Santo Domingo,Construcción / Ferretería,2649.89,-0.224878,-79.176969,11,5,Silver,1,American Express,1,46,18,101,2815.92,8356.74,156.44,82.74,2,8,-16.31,-5.82,1,3,0.62,0.4433,Bajo,0.333,28,Alta,0.7,0.735,118.49,18.31,33.79,3.5,439.27,3.244,0
MER1901,Verónica Flores,Quito,Salud / Farmacia,960.31,-0.25831,-78.475507,5,0,Bronce,0,Ninguna,1,35,5,23,889.95,2050.45,177.99,89.15,11,13,-18.91,-22.18,6,2,0.65,0.3321,Medio,0.439,28,Baja,0.587,0.71,45.73,8.77,10.68,4.3,202.92,3.862,1
MER1902,José Torres,Quito,Servicios Profesionales,3465.17,-0.198659,-78.547331,14,0,Silver,1,Mastercard,1,53,22,100,3628.9,8335.0,164.95,83.35,5,15,6.02,5.57,4,0,0.86,0.14,Bajo,0.197,22,Alta,0.536,1.173,121.06,26.89,43.55,2.8,435.5,2.931,0
MER1903,María Romero,Tulcán,Supermercado / Abarrotes,1273.89,0.812977,-77.685953,21,1,Bronce,1,Mastercard,1,32,10,31,1279.8,3623.59,127.98,116.89,2,17,-7.09,-12.29,1,0,0.93,0.1577,Bajo,0.384,29,Media,0.611,1.364,25.63,4.77,15.36,1.7,46.08,1.24,0
MER1904,Ramón Medina,Loja,Supermercado / Abarrotes,3204.83,-4.031452,-79.15967,10,0,Silver,1,Visa,1,26,25,91,3171.5,6550.18,126.86,71.98,3,14,-10.89,-3.57,2,1,0.56,0.3119,Bajo,0.459,38,Media,0.701,1.019,126.83,20.51,38.06,3.3,532.84,3.716,0
MER1905,Roberto Medina,Riobamba,Retail / Tienda,5070.63,-1.701282,-78.692477,13,2,Silver,1,Visa,1,53,34,108,5918.04,15803.64,174.06,146.33,3,30,-3.48,5.82,3,2,0.75,0.2454,Bajo,0.314,27,Alta,0.677,1.435,174.55,16.99,71.02,2.5,781.22,4.184,0
MER1906,Cristian Pérez,Cuenca,Construcción / Ferretería,1171.13,-2.922759,-79.022752,1,0,Bronce,1,American Express,0,34,10,34,1284.9,3384.36,128.49,99.54,9,18,-0.88,-7.82,8,1,0.41,0.3931,Bajo,0.216,21,Baja,0.319,2.612,19.13,6.15,15.42,1.2,354.66,17.575,0
MER1907,Pedro Benítez,Ibarra,Supermercado / Abarrotes,1131.83,0.3934,-78.149555,1,0,Bronce,0,Ninguna,1,37,5,28,1119.25,2699.2,223.85,96.4,18,18,-13.19,-33.3,17,1,0.62,0.3204,Bajo,0.331,30,Alta,0.697,0.598,54.62,4.0,13.43,4.1,308.89,5.436,0
MER1908,Alejandro Vega,Riobamba,Servicios Profesionales,2460.94,-1.659281,-78.669538,17,0,Silver,0,Ninguna,1,30,28,89,1713.88,7853.36,61.21,88.24,5,11,-15.81,-23.01,4,0,0.9,0.1852,Bajo,0.476,35,Baja,0.631,1.268,127.14,15.05,20.57,6.2,143.99,0.777,0
MER1909,Santiago Molina,Ibarra,Construcción / Ferretería,1022.05,0.379289,-78.147306,7,0,Bronce,0,Ninguna,0,34,2,27,982.64,3320.46,491.32,122.98,18,6,-25.78,-25.08,11,7,0.26,0.7902,Alto - Declive Financiero,0.284,28,Media,0.491,0.339,36.37,4.23,11.79,3.1,200.43,5.162,0
MER1910,Pedro Rivera,Ambato,Salud / Farmacia,6529.95,-1.202429,-78.653704,23,0,Silver,1,Mastercard,1,34,38,119,7032.28,24322.41,185.06,204.39,6,9,-7.41,-11.19,2,0,0.94,0.1607,Bajo,0.257,31,Media,0.458,2.371,102.1,15.28,84.39,1.2,84.39,0.378,0
MER1911,Roberto López,Santo Domingo,Tecnología,876.26,-0.28933,-79.174516,35,0,Bronce,0,Ninguna,0,44,5,26,828.75,2485.08,165.75,95.58,13,21,-20.66,5.82,6,2,0.68,0.3002,Medio,0.364,37,Baja,0.497,0.838,27.85,11.98,9.95,2.8,9.95,-0.933,0
MER1912,Carlos Romero,Guayaquil,Tecnología,158.15,-2.211174,-79.922194,5,2,Bronce,0,Ninguna,0,20,8,17,256.32,451.69,32.04,26.57,20,12,-4.58,-22.04,9,4,0.27,0.6713,Alto - Declive Financiero,0.353,41,Alta,0.724,0.921,43.57,1.43,3.08,14.1,58.52,1.245,1
MER1913,Roberto Jiménez,Portoviejo,Salud / Farmacia,565.95,-1.033153,-80.454744,1,1,Bronce,1,Mastercard,0,31,5,40,646.55,1044.0,129.31,26.1,17,23,-41.79,-20.4,14,1,0.82,0.2974,Bajo,0.444,35,Baja,0.593,0.703,74.69,18.79,7.76,9.6,178.48,1.635,0
MER1914,Luis Morales,Latacunga,Construcción / Ferretería,816.19,-0.887756,-78.644331,5,0,Bronce,0,Ninguna,1,55,6,34,797.34,1948.88,132.89,57.32,1,17,-16.1,-12.27,0,0,0.92,0.1405,Bajo,0.376,25,Alta,0.751,0.666,29.07,8.21,9.57,3.0,181.83,5.408,0
MER1915,Carolina Molina,Loja,Educación,5319.16,-3.962738,-79.165555,8,1,Silver,1,Mastercard,1,30,22,107,4590.3,12081.37,208.65,112.91,1,16,-5.18,-14.97,1,1,0.78,0.2906,Bajo,0.354,34,Baja,0.485,1.296,98.61,22.58,55.08,1.8,881.28,8.25,0
MER1916,Paola Castro,Cuenca,Tecnología,800.05,-2.889674,-78.961998,1,2,Bronce,1,Mastercard,1,30,11,34,911.57,3327.92,82.87,97.88,3,15,0.66,-12.28,1,1,0.7,0.2634,Bajo,0.345,48,Alta,0.714,1.284,89.88,6.63,10.94,8.2,251.62,2.578,0
MER1917,Daniela López,Santo Domingo,Supermercado / Abarrotes,1652.44,-0.293705,-79.191937,10,0,Silver,0,Ninguna,1,35,26,96,1748.76,4752.0,67.26,49.5,17,21,-0.12,-23.88,8,0,0.76,0.2035,Bajo,0.482,33,Media,0.728,1.02,165.87,14.63,20.99,7.9,293.86,1.507,0
MER1918,Santiago Guerrero,Portoviejo,Tecnología,5281.15,-1.040994,-80.48808,20,0,Silver,1,Diners Club,1,51,36,109,5852.16,15077.97,162.56,138.33,3,21,31.87,-4.41,1,0,1.05,0.1535,Bajo,0.435,19,Alta,0.822,1.251,187.75,14.75,70.23,2.7,280.92,1.261,0
MER1919,Carolina Mora,Guayaquil,Belleza / Estética,1064.63,-2.184128,-79.889685,2,0,Bronce,1,American Express,1,25,7,29,1019.27,2922.04,145.61,100.76,4,18,-11.54,-6.97,2,1,0.8,0.2602,Bajo,0.263,31,Media,0.466,1.252,58.19,13.48,12.23,4.8,269.06,3.929,0
MER1920,Juan Paredes,Guayaquil,Restaurante / Comida,815.6,-2.194897,-79.901695,29,0,Bronce,1,Mastercard,1,32,12,47,786.72,2279.03,65.56,48.49,4,20,4.48,4.4,2,0,0.69,0.1946,Bajo,0.243,29,Alta,0.592,1.689,78.43,11.37,9.44,8.3,9.44,-0.315,0
MER1921,Eduardo Cabrera,Quito,Retail / Tienda,13074.78,-0.279261,-78.538557,29,0,Gold,0,Ninguna,1,43,49,234,12890.92,33586.02,263.08,143.53,5,28,-22.23,-12.47,3,0,0.64,0.2872,Bajo,0.478,30,Alta,0.874,0.701,368.54,59.09,154.69,2.4,154.69,-0.061,0
MER1922,Sandra Paredes,Tulcán,Belleza / Estética,929.48,0.822611,-77.672249,8,1,Bronce,1,Visa,1,37,6,25,1081.44,3753.0,180.24,150.12,0,17,-26.37,-20.77,0,1,0.97,0.2736,Bajo,0.522,30,Alta,0.926,0.54,33.19,7.89,12.98,2.6,207.68,5.544,0
MER1923,Daniela López,Santo Domingo,Belleza / Estética,6823.37,-0.267076,-79.192257,7,1,Silver,1,American Express,0,43,24,72,6739.44,19861.2,280.81,275.85,6,18,-31.86,-9.34,4,2,0.94,0.2489,Bajo,0.367,18,Media,0.59,1.162,135.35,9.67,80.87,1.7,1374.79,9.943,1
MER1924,Santiago Paredes,Ambato,Retail / Tienda,13620.89,-1.289935,-78.567934,55,1,Gold,1,Mastercard,1,28,67,262,11432.88,37384.78,170.64,142.69,4,16,17.35,2.06,3,0,0.86,0.1286,Bajo,0.276,40,Alta,0.631,1.327,345.5,58.5,137.19,2.5,137.19,-0.111,0
MER1925,Jorge Díaz,Babahoyo,Construcción / Ferretería,921.82,-1.840663,-79.549702,6,0,Bronce,0,Ninguna,1,30,4,22,924.92,2431.66,231.23,110.53,14,12,-11.03,-13.19,8,1,0.32,0.4101,Medio,0.506,36,Media,0.757,0.44,23.91,12.22,11.1,2.2,199.8,6.823,1
MER1926,Daniela Mendoza,Quito,Transporte,807.39,-0.253552,-78.496627,1,0,Bronce,1,Diners Club,1,33,7,31,1070.79,2351.97,152.97,75.87,0,8,-17.08,-24.37,0,1,0.82,0.2901,Bajo,0.504,27,Alta,0.905,0.645,79.95,4.39,12.85,6.2,295.55,3.532,0
MER1927,Paola Rivera,Portoviejo,Tecnología,5981.58,-1.072722,-80.408069,29,0,Gold,1,Visa,1,46,80,252,2601.6,10737.72,32.52,42.61,2,23,11.68,-3.33,1,1,0.88,0.0992,Bajo,0.349,18,Baja,0.479,2.088,320.07,58.26,31.22,10.3,31.22,-0.449,0
MER1928,Andrés Martínez,Ibarra,Belleza / Estética,4025.41,0.3996,-78.111925,10,0,Silver,1,Mastercard,1,22,24,99,3653.28,12662.1,152.22,127.9,4,25,9.5,3.86,3,0,1.14,0.0491,Bajo,0.366,29,Alta,0.739,0.928,141.2,19.01,43.84,3.2,613.76,3.943,0
MER1929,Gloria Cabrera,Manta,Construcción / Ferretería,5186.46,-0.980406,-80.726395,22,0,Silver,1,Mastercard,0,21,22,91,5272.3,12537.98,239.65,137.78,2,15,-29.85,-16.92,2,2,0.67,0.3922,Bajo,0.605,37,Baja,0.786,0.8,97.73,16.64,63.27,1.5,126.54,0.784,0
